TYPE,COMPANY,ZONE,STATION,VOLTAGE,NAME,LONG NAME
LINE,DAYTON,DAYTON,JOHNSONW,69 KV,JOH-NWU,JOHNSONW-NWURBANA JOH-NWU
LINE,DAYTON,DAYTON,JOHNSONW,69 KV,JOH-URB,JOHNSONW-09URBANA JOH-URB
LINE,DAYTON,DAYTON,KUTHERRD,69 KV,KUT-MCC,KUTHERRD-MCCARTYV KUT-MCC
LINE,DAYTON,DAYTON,LEWISBUR,69 KV,LEW-WSO,LEWISBUR-WSORONA  LEW-WSO
LINE,DAYTON,DAYTON,LORAMIE,69 KV,LOR-MIN,LORAMIE -MINSTER  LOR-MIN
LINE,DAYTON,DAYTON,LORAMIE,69 KV,LOR-NEW,LORAMIE -NEWPORT2 LOR-NEW
LINE,DAYTON,DAYTON,MANNING,69 KV,MAN-MET,MANNING -METALSHR MAN-MET
LINE,DAYTON,DAYTON,MARATHON,69 KV,688-MAR,688TAP-MARATHON 688-MAR
LINE,DAYTON,DAYTON,MARATHON,69 KV,MAR-ROC,MARATHON-ROCKFORD MAR-ROC
LINE,DAYTON,DAYTON,MARTIDPL,69 KV,MAR-WIL,MARTIDPL-WILMING2 MAR-WIL
LINE,DAYTON,DAYTON,MARYSVI3,69 KV,MAR-WOO,MARYSVI3-WOODSTOC MAR-WOO
LINE,DAYTON,DAYTON,MIAMI,138 KV,MIA-09N2,MIAMI-09NORTHR
LINE,DAYTON,DAYTON,MIAMI,138 KV,MIA-09S1,MIAMI-09STATAP
LINE,DAYTON,DAYTON,MIAMI,69 KV,MIA-09V1,MIAMI-09VANDAL
LINE,DAYTON,DAYTON,MIAMI,69 KV,MIA-TIP,MIAMI   -TIPPMUNI MIA-TIP
LINE,DAYTON,DAYTON,MIDVALLE,69 KV,MID-WOLF,MIDVALLE-WOLFCRK MID-WOLF
LINE,DAYTON,DAYTON,MIDVALLE,69 KV,MID-WSO,MIDVALLE-WSORONA  MID-WSO
LINE,DAYTON,DAYTON,NEWPORT2,69 KV,NEW-RUS,NEWPORT2-RUSSIA   NEW-RUS
LINE,DAYTON,DAYTON,NORMAN,69 KV,NOR-SUGA,NORMAN-SUGARCRE NOR-SUGA
LINE,DAYTON,DAYTON,NORMAN,69 KV,NOR-YANK,NORMAN-09YANKEE NOR-YANK
LINE,DAYTON,DAYTON,NORTHLAW,69 KV,NOR-TAI,NORTHLAW-TAITCT   NOR-TAI
LINE,DAYTON,DAYTON,PETERSRD,69 KV,PET-TIP,PETERSRD-TIPPCITY PET-TIP
LINE,DAYTON,DAYTON,PETERSRD,69 KV,PET-TRO,PETERSRD-TROYDPL  PET-TRO
LINE,DAYTON,DAYTON,PIQUA3,69 KV,PIQ-PIQ4,PIQUA3  -PIQUA4   PIQ-PIQ4
LINE,DAYTON,DAYTON,PIQUA4,69 KV,PIQ-PIQ5,PIQUA4  -PIQUA5   PIQ-PIQ5
LINE,DAYTON,DAYTON,PIQUA5,69 KV,PIQ-PIQ3,PIQUA5  -PIQUA3   PIQ-PIQ3
LINE,DAYTON,DAYTON,ROBINSO2,69 KV,ROB-WAS,ROBINSO2-WASHIDPL ROB-WAS
LINE,DAYTON,DAYTON,ROSEREA,69 KV,ROS-SHA,ROSEREA -SHARPREA ROS-SHA
LINE,DAYTON,DAYTON,SABINA,69 KV,SAB-WAS,SABINA  -WASHIDPL SAB-WAS
LINE,DAYTON,DAYTON,SALEMDPL,69 KV,SAL-WMI,SALEMDPL-WMILTON  SAL-WMI
LINE,DAYTON,DAYTON,SHELBY,138 KV,SHE-09E1,SHELBY-09ESIDNY
LINE,DAYTON,DAYTON,SHELBY,138 KV,SHE-09S1,SHELBY-09SIDNEY
LINE,DAYTON,DAYTON,SHELBY,345 KV,SHE-MIA1,SHELBY-MIAMI
LINE,DAYTON,DAYTON,SOUTHWEQ,69 KV,SOU-TRE,SOUTHWEQ-09TREBEI SOU-TRE
LINE,DAYTON,DAYTON,STUART2,345 KV,STU-ATL1,STUART2-ATLNTA
LINE,DAYTON,DAYTON,STUART2,345 KV,STU-CLI1,STUART2-CLINTON3
LINE,DAYTON,DAYTON,STUART2,345 KV,STU-KIL1,STUART2-KILLEN
LINE,DAYTON,DAYTON,SUGARCRE,138 KV,SUG-09B1,SUGARCRE-09BELLBR
LINE,DAYTON,DAYTON,SUGARCRE,69 KV,SUG-TREB,SUGARCRE-09TREBEI SUG-TREB
LINE,DAYTON,DAYTON,SUGARCRE,69 KV,SUG-WAYN,SUGARCRE-WAYNESVI SUG-WAYN
LINE,DAYTON,DAYTON,SUGARCRE,69 KV,SUG-YANK,SUGARCRE-09YANKEE SUG-YANK
LINE,DAYTON,DAYTON,TAIT,69 KV,09T-HVT,TAIT    -HOOVERTP 09T-HVT
LINE,DAYTON,DAYTON,TAIT,69 KV,09T-VAD,TAIT    -VA DPL   09T-VAD
LINE,DAYTON,DAYTON,TAIT,69 KV,TAI-TAI1,TAIT    -TAITCT   TAI-TAI1
LINE,DAYTON,DAYTON,TAIT,69 KV,TAI-TAI3,TAIT    -TAITCT   TAI-TAI3
LINE,DAYTON,DAYTON,TAIT,69 KV,TAI-TAI4,TAIT    -TAITCT   TAI-TAI4
LINE,DAYTON,DAYTON,TAIT,69 KV,TAI-TAI5,TAIT    -TAITCT   TAI-TAI5
LINE,DAYTON,DAYTON,TEXAS E,69 KV,TEX-WAS,TEXAS2  -WASHIDPL TEX-WAS
LINE,DAYTON,DAYTON,TIPPCITY,69 KV,TIP-TIP,TIPPCITY-TIPPMUNI TIP-TIP
LINE,DAYTON,DAYTON,WEBBRD,69 KV,WEB-WIL,WEBBRD  -WILMING2 WEB-WIL
LINE,DAYTON,DAYTON,WMILTON,138 KV,WMI-09G1,WMILTON-09GRNVIL
LINE,DAYTON,DAYTON,WMILTON,138 KV,WMI-MIA2,WMILTON-MIAMI 138KV
LINE,DAYTON,DAYTON,WMILTON,345 KV,WMI-MIA1,WMILTON-MIAMI 345KV
LINE,DAYTON,DAYTON,WMILTON,69 KV,WMI-09C3,WMILTON-09CVNGTN3
LINE,DAYTON,DAYTON,WMILTON,69 KV,WMI-09C4,WMILTON-09CVNGTN4
LINE,DAYTON,DAYTON,WMINGO,69 KV,WMI-WOO,WMINGO  -WOODSTOC WMI-WOO
LINE,DEOK,DEOK,088MIRDJ,138 KV,088-08OA,088MIRDJ-08OAKLEY 088-08OA
LINE,DEOK,DEOK,088MIRDJ,138 KV,088-08SM,088MIRDJ-08SMRSD1 088-08SM
LINE,DEOK,DEOK,088MIRDJ,138 KV,088-BECK,088MIRDJ-BECKJORD 088-BECK
LINE,DEOK,DEOK,08ACHLTZ,69 KV,AIC-HAM,08ACHLTZ-HAMLT_TP AIC-HAM
LINE,DEOK,DEOK,08AMELIA,69 KV,08A-08H,08AMELIA-08HAMLET 08A-08H
LINE,DEOK,DEOK,08AMELIA,69 KV,08A-TP4,08AMELIA-TP4366   08A-TP4
LINE,DEOK,DEOK,08ASHLD7,138 KV,ASH-OAK1,08ASHLD7-08OAKLEY ASH-OAK1
LINE,DEOK,DEOK,08ASHLD7,138 KV,ASH-WHIT,08ASHLD7-WHITTIER ASH-WHIT
LINE,DEOK,DEOK,08ASHLD7,138 KV,CEN-ASH,08ASHLD7-08CNTRAL CEN-ASH
LINE,DEOK,DEOK,08BARDAM,69 KV,08B-08F1,08BARDAM-COVNGTN
LINE,DEOK,DEOK,08BARDAM,69 KV,08B-08T1,08BARDAM-08TP2166
LINE,DEOK,DEOK,08BEAVER,69 KV,08B-08V1,08BEAVER-08VERONA
LINE,DEOK,DEOK,08BEAVER,69 KV,08B-08W1,08BEAVER-08WHITWR
LINE,DEOK,DEOK,08BERKSH,69 KV,08B-TP63,08BERKSH-TP6365-3 08B-TP63
LINE,DEOK,DEOK,08BLARVL,69 KV,08B-08T4,08BLARVL-08TP1862
LINE,DEOK,DEOK,08BRIGT3,69 KV,08B-08M1,08BRIGT3-08MITCHL
LINE,DEOK,DEOK,08BRIGT3,69 KV,08B-08T5,08BRIGT3-08TP2166
LINE,DEOK,DEOK,08BROWER,69 KV,08B-08T6,08BROWER-08TP2865
LINE,DEOK,DEOK,08BROWN,138 KV,08B-08E1,08BROWN-08ESTWD1 5884
LINE,DEOK,DEOK,08BROWN,138 KV,08B-STU1,08BROWN-STUART2 TIE
LINE,DEOK,DEOK,08BROWN,69 KV,08B-TP5,08BROWN -TP5863-1 08B-TP5
LINE,DEOK,DEOK,08BURNS,69 KV,08B-08F2,08BURNS-08FLICTY
LINE,DEOK,DEOK,08BURNS,69 KV,08B-08M2,08BURNS-08MOSCOW
LINE,DEOK,DEOK,08CANAL,69 KV,CAN-HENS,08CANAL-HENSLEY CAN-HENS
LINE,DEOK,DEOK,08CANAL,69 KV,CAN-MILL,08CANAL-MILLER1 CAN-MILL
LINE,DEOK,DEOK,08CCALF,69 KV,08C-08L,08CCALF -08LNWOOD 08C-08L
LINE,DEOK,DEOK,08CCALF,69 KV,08C-08S,08CCALF -08SUTTON 08C-08S
LINE,DEOK,DEOK,08CLRMT1,138 KV,08C-08S1,08CLRMT1-08SMRSD1 6984
LINE,DEOK,DEOK,08CLRMT1,138 KV,08C-PIE1,08CLRMT1-BECKJORD 6984
LINE,DEOK,DEOK,08CLRMT1,69 KV,08B-08C2,08BLARVL-08CLRMT1
LINE,DEOK,DEOK,08CLRMT1,69 KV,08C-TP4,08CLRMT1-TP4366   08C-TP4
LINE,DEOK,DEOK,08CLRYTP,69 KV,08C-08D1,08CLRYTP-08DECRSY
LINE,DEOK,DEOK,08CLRYTP,69 KV,08C-08W1,08CLRYTP-08WHITWR
LINE,DEOK,DEOK,08CLRYVL,69 KV,08C-08C1,08CLRYVL-08CLRYTP
LINE,DEOK,DEOK,08CLRYVL,69 KV,08C-ALEX,08CLRYVL-ALEX_SO  08C-ALEX
LINE,DEOK,DEOK,08CNSTNC,138 KV,08C-08C2,08CNSTNC-08CRSNT1 7086
LINE,DEOK,DEOK,08CNSTNC,69 KV,08C-08E1,08CNSTNC-08EKSMTH
LINE,DEOK,DEOK,08CNTRAL,69 KV,08C-08M4,08CNTRAL-08MITCHL
LINE,DEOK,DEOK,08COLDSP,138 KV,08C-08W2,08COLDSP-08WLDER1 5988
LINE,DEOK,DEOK,08COLDSP,69 KV,08C-08M1,08COLDSP-08MARSHL
LINE,DEOK,DEOK,08COOPER,138 KV,08C-08T4,08COOPER-08TP74_A 7481
LINE,DEOK,DEOK,08CRITDN,69 KV,08C-08V1,08CRITDN-08VERONA
LINE,DEOK,DEOK,08CRITDN,69 KV,08C-BLAK,08CRITDN-BLACKWEL 08C-BLAK
LINE,DEOK,DEOK,08CRLISL,138 KV,08C-08U1,08CRLISL-08UNION 5381
LINE,DEOK,DEOK,08CRLISL,69 KV,08C-HUT1,08CRLISL-HUTCHING TIE
LINE,DEOK,DEOK,08CRYSTL,69 KV,08C-08M2,08CRYSTL-08MIDSEW
LINE,DEOK,DEOK,08DECRSY,69 KV,08D-08T5,08DECRSY-08T59622
LINE,DEOK,DEOK,08DELHI,69 KV,08D-08T8,08DELHI-08TP6863
LINE,DEOK,DEOK,08DRYCRK,69 KV,08DR-TP3,08DRYCRK-TP2862-3 08DR-TP3
LINE,DEOK,DEOK,08D_JSPH,69 KV,08D-08W1,08D_JSPH-08WLDER1
LINE,DEOK,DEOK,08EBNZR5,138 KV,08E-08M1,08EBNZR5-TP1783 1783
LINE,DEOK,DEOK,08EBNZR5,138 KV,08E-MIA1,08EBNZR5-MIAMIFOR 6885
LINE,DEOK,DEOK,08EBNZR5,69 KV,08E-08M2,08EBNZR1-08MACK1
LINE,DEOK,DEOK,08EBNZR5,69 KV,08E-08S1,08EBNZR1-08SAYLPK
LINE,DEOK,DEOK,08EBNZR5,69 KV,08E-08T1,08EBNZR1-08TP6863
LINE,DEOK,DEOK,08EMRYIN,69 KV,08E-08J1,08EMRYIN-08JHSNCN
LINE,DEOK,DEOK,08EMRYIN,69 KV,08E-08T5,08EMRYIN-08TP6763
LINE,DEOK,DEOK,08EMWOD1,138 KV,08E-08L1,08EMWOD1-08LTERL7 684
LINE,DEOK,DEOK,08EMWOD1,138 KV,08E-TER1,08EMWOD1-TERMINAL 689
LINE,DEOK,DEOK,08EMWOD1,69 KV,08E-08T3,08EMWOD1-08TP4861
LINE,DEOK,DEOK,08EMWOD1,69 KV,08E-08T4,08EMWOD1-08TRMNL1
LINE,DEOK,DEOK,08EVNDL2,138 KV,08E-08K1,08EVNDL2-08KMPER1 4683
LINE,DEOK,DEOK,08EVNDL2,138 KV,08E-TER3,08EVNDL2-TERMINAL 4685
LINE,DEOK,DEOK,08EVNDL2,69 KV,08E-TP17,08EVNDL2-TP1765 08E-TP17
LINE,DEOK,DEOK,08EVNDL2,69 KV,08E-TP38,08EVNDL2-TP3861-1 08E-TP38
LINE,DEOK,DEOK,08EVNDL2,69 KV,08EV-TP4,08EVNDL2-TP4666-1 08EV-TP4
LINE,DEOK,DEOK,08FARFAX,69 KV,08F-SEN,08FARFAX-08SENCO  08F-SEN
LINE,DEOK,DEOK,08FARFAX,69 KV,08F-TP8,08FARFAX-TP868    08F-TP8
LINE,DEOK,DEOK,08FELCTY,69 KV,08F-GOO,08FELCTY-GOODWIN 08F-GOO
LINE,DEOK,DEOK,08FERGSN,69 KV,08F-08P1,08FERGSN-08PRICHL
LINE,DEOK,DEOK,08FERGSN,69 KV,08F-08T2,08FERGSN-08TP6863
LINE,DEOK,DEOK,08FRFLD1,138 KV,08F-08H1,08FRFLD1-08HALL1 3885
LINE,DEOK,DEOK,08FRFLD1,138 KV,08F-08H2,08FRFLD1-08HAMLTN 5781
LINE,DEOK,DEOK,08FRFLD1,138 KV,08L-MULH,08FRFLD1-MULHAUSR 08L-MULH
LINE,DEOK,DEOK,08FRFLD1,138 KV,08L-WILL,08FRFLD1-WILLEY 08L-WILL
LINE,DEOK,DEOK,08FRFLD1,69 KV,08F-08N2,08FRFLD-08NILLES
LINE,DEOK,DEOK,08GASTON,69 KV,08G-08T1,08GASTON-08T90622
LINE,DEOK,DEOK,08GRANT,69 KV,GRA-WILL,08GRANT-WILLMSTN GRA-WILL
LINE,DEOK,DEOK,08HALL1,138 KV,08H-PROV,08HALL1-PROVIDNT 3885
LINE,DEOK,DEOK,08HAMLET,69 KV,HAML-08L,08HAMLET-08OLIVE  HAML-08L
LINE,DEOK,DEOK,08HAMLTN,138 KV,08H-SEW,08HAMLTN-SWARD  3889
LINE,DEOK,DEOK,08IVYDL1,69 KV,08I-08M1,08IVYDL1-08MITCHL
LINE,DEOK,DEOK,08IVYDL1,69 KV,08I-08T1,08IVYDL1-08TP4861
LINE,DEOK,DEOK,08JHSNCN,69 KV,08J-EMPR,08JHSNCN-EMPIRE   08J-EMPR
LINE,DEOK,DEOK,08KNTWTR,69 KV,08K-08K1,08KNTWTR-TP965-1
LINE,DEOK,DEOK,08LMABRG,69 KV,08L-08M1,08LMABRG-08MIDVAL
LINE,DEOK,DEOK,08LNWOOD,69 KV,08L-TP8,08LNWOOD-TP863    08L-TP8
LINE,DEOK,DEOK,08M0NROE,69 KV,08M-08TI,08M0NROE-08T56611
LINE,DEOK,DEOK,08MACK1,69 KV,08M-08RY,08MACK1-08RYBOLT 08M-08RY
LINE,DEOK,DEOK,08MARKLY,69 KV,08M-TP62,08MARKLY-TP6365-2 08M-TP62
LINE,DEOK,DEOK,08MARKLY,69 KV,08M-TP63,08MARKLY-TP6365-3 08M-TP63
LINE,DEOK,DEOK,08MARSHL,69 KV,08M-08T6,08MARSHL-08T59621
LINE,DEOK,DEOK,08MCMANN,69 KV,08M-MCM,08MCMANN-MCMAN_TP 08M-MCM
LINE,DEOK,DEOK,08MIDVAL,69 KV,08M-OAKB,08MIDVAL-OAKBROOK 08M-OAKB
LINE,DEOK,DEOK,08MONSTW,69 KV,08M-08S2,08MONSTE-08SAYLPK
LINE,DEOK,DEOK,08MONSTW,69 KV,08M-MIA,08MONSTW-MIAMIFOR 2865
LINE,DEOK,DEOK,08MOSCOW,69 KV,08M-08N1,08MOSCOW-08NRICHM
LINE,DEOK,DEOK,08MTWASH,69 KV,08M-TP6,08MTWASH-TP6365-1 08M-TP6
LINE,DEOK,DEOK,08NEUMAN,69 KV,08N-08RY,08NEUMAN-08RYBOLT 08N-08RY
LINE,DEOK,DEOK,08NEUMAN,69 KV,08N-08T3,08NEUMAN-08TP2865
LINE,DEOK,DEOK,08NICHOL,69 KV,08N-08S,08NICHOL-08SBETHL 08N-08S
LINE,DEOK,DEOK,08NICHOL,69 KV,08N-TP4,08NICHOL-TP4366   08N-TP4
LINE,DEOK,DEOK,08NRCHMD,69 KV,08N-08T1,08NRICHM-08TP1862
LINE,DEOK,DEOK,08NWPTST,69 KV,08N-08W2,08NWPTST-08WLDER2
LINE,DEOK,DEOK,08OAKLEY,138 KV,08O-RED1,08OAKLEY-REDBANK2 885
LINE,DEOK,DEOK,08OAKLEY,138 KV,CEN-OAK,08OAKLEY-08CNTRAL CEN-OAK
LINE,DEOK,DEOK,08OAKLEY,69 KV,08K-TP8,08OAKLEY-TP868    08K-TP8
LINE,DEOK,DEOK,08OAKLEY,69 KV,08K-TP86,08OAKLEY-TP863    08K-TP86
LINE,DEOK,DEOK,08PRICHL,69 KV,08P-08T2,08PRICHL-08TP2166
LINE,DEOK,DEOK,08RCHWOD,69 KV,08R-08B1,08RCHWOD-08BEAVER
LINE,DEOK,DEOK,08RCHWOD,69 KV,08R-BUF,08RCHWOD-BUFFINGT 08R-BUF
LINE,DEOK,DEOK,08SBETHL,69 KV,08S-GOO,08SBETHL-GOODWIN 08S-GOO
LINE,DEOK,DEOK,08SMRSD1,138 KV,08S-CORN,08SMRSD1-CORNL_TP 08S-CORN
LINE,DEOK,DEOK,08SMRSD1,138 KV,08S-WAR,08SMRSD1-WARDS_C 08S-WAR
LINE,DEOK,DEOK,08SMRSD1,69 KV,08S-08A,08SMRSD1-08ACHLTZ 08S-08A
LINE,DEOK,DEOK,08SMRSD1,69 KV,08S-08B,08SMRSD1-08BERKSH 08S-08B
LINE,DEOK,DEOK,08SMRSD1,69 KV,08S-SEN,08SMRSD1-08SENCO  08S-SEN
LINE,DEOK,DEOK,08SUTTON,69 KV,08S-TP6,08SUTTON-TP6365-1 08S-TP6
LINE,DEOK,DEOK,08TAYLOR,69 KV,08T-08T3,08TAYLOR-08TODDRC
LINE,DEOK,DEOK,08TAYLOR,69 KV,08T-08T4,08TAYLOR-08T90623
LINE,DEOK,DEOK,08TBSCO1,138 KV,08T-PIE1,08TBSCO1-BECKJORD 1885
LINE,DEOK,DEOK,08TBSCO1,69 KV,08T-08W,08TBSCO1-08WITHAM 08T-08W
LINE,DEOK,DEOK,08TBSCO1,69 KV,08T-TP6,08TBSCO1-TP6365-2 08T-TP6
LINE,DEOK,DEOK,08TP4861,69 KV,08T-08T2,08TP4861-08TRMNL1
LINE,DEOK,DEOK,08UNION,138 KV,08U-GARV,08UNION-GARVER 08U-GARV
LINE,DEOK,DEOK,08VILLA1,69 KV,08VL-THM,08VILLA1-THMS_MOR 08VL-THM
LINE,DEOK,DEOK,08WARREN,138 KV,08W-CLB,08WARREN-CLB_DEOK 08W-CLB
LINE,DEOK,DEOK,08WARREN,138 KV,08W-NIC,08WARREN-NICKEL  5680
LINE,DEOK,DEOK,08WARREN,69 KV,08W-COFL,08WARREN-C_OF_LEB 08W-COFL
LINE,DEOK,DEOK,08WLDER1,138 KV,08W-PIE1,08WLDER1-BECKJORD 1881
LINE,DEOK,DEOK,AERO1,138 KV,AER-OAKB,AERO1-OAKBROOK AER-OAKB
LINE,DEOK,DEOK,AERO1,138 KV,AER-WOOD,AERO1-WOODSPNT AER-WOOD
LINE,DEOK,DEOK,AKSTL602,138 KV,AKS-AKS1,AKSTL602-AKSTL606 AKS-AKS1
LINE,DEOK,DEOK,AKSTL602,138 KV,AKS-AKS2,AKSTL602-AKSTL606 AKS-AKS2
LINE,DEOK,DEOK,AKSTL602,138 KV,AKS-ARM1,AKSTL602-ARMCO_1C AKS-ARM1
LINE,DEOK,DEOK,AKSTL602,138 KV,AKS-ARM2,AKSTL602-ARMCO_1C AKS-ARM2
LINE,DEOK,DEOK,AKSTL606,138 KV,AKS-GARV,AKSTL606-GARVER AKS-GARV
LINE,DEOK,DEOK,ALEX_SO,69 KV,ALEX-08C,ALEX_SO -08COLDSP ALEX-08C
LINE,DEOK,DEOK,ALLEND,69 KV,ALND-LIB,ALLEND  -LIBERTYD ALND-LIB
LINE,DEOK,DEOK,ALLEND,69 KV,ALND-PRT,ALLEND  -PORTUNIO ALND-PRT
LINE,DEOK,DEOK,ALLEND,69 KV,ALND-TYL,ALLEND  -TYLERVLE ALND-TYL
LINE,DEOK,DEOK,ARMCO_1C,138 KV,08A-TOD1,ARMCO_1C-TODDHUNT
LINE,DEOK,DEOK,ARMCO_1C,138 KV,ARM-DCGE,ARMCO_1C-D_C_GEN ARM-DCGE
LINE,DEOK,DEOK,ARMCO_1C,138 KV,ARM-TP5,ARMCO_1C-TP5686  5686
LINE,DEOK,DEOK,AUGTINE,138 KV,08A-08W2,08AGSTNE-08WLDER1 5985
LINE,DEOK,DEOK,AUGTINE,138 KV,08A-WEN1,08AGSTNE-WENDCIN 5985
LINE,DEOK,DEOK,AVON_DK,69 KV,AVND-PRT,AVON_DK -PORTUNIO AVND-PRT
LINE,DEOK,DEOK,BECKET,138 KV,BEC-TOD1,BECKET  -TODDHUNT 3888
LINE,DEOK,DEOK,BECKJORD,138 KV,BEC-08C1,BECKJORD-08COLDSP 5988
LINE,DEOK,DEOK,BECKJORD,138 KV,BEC-08F1,BECKJORD-08FLDMN1 9482
LINE,DEOK,DEOK,BECKJORD,138 KV,BEC-08N1,BECKJORD-08NWTWN1 1883
LINE,DEOK,DEOK,BECKJORD,138 KV,PIE-BEC4,BECKJORD-PIERC_DK 1889
LINE,DEOK,DEOK,BECKJORD,138 KV,PIE-BEC5,BECKJORD-PIERC_DK 1887
LINE,DEOK,DEOK,BECKJORD,69 KV,BEC-08T1,BECKJORD-08TP1862
LINE,DEOK,DEOK,BELVUE,138 KV,BEL-YOR,BELVUE  -YORK77  5983
LINE,DEOK,DEOK,BETHNY,138 KV,08B-PAR1,08BETHNY-PARK1CGE 5485
LINE,DEOK,DEOK,BETHNY,138 KV,BET-SHK,BETHNY  -SHKR_RUN 5485
LINE,DEOK,DEOK,BLACKWEL,138 KV,BLK-BLK1,BLACKWEL-BLKWLLG  TIE
LINE,DEOK,DEOK,BLACKWEL,69 KV,BLCK-DRY,BLACKWEL-DRY_RIDG BLCK-DRY
LINE,DEOK,DEOK,BUFFINGT,138 KV,BUF-08F1,BUFFINGT-08FLRNC1 6782
LINE,DEOK,DEOK,BUFFINGT,138 KV,BUF-MTZ,BUFFINGT-MT_ZION 6785
LINE,DEOK,DEOK,BUFFINGT,345 KV,BUF-CLI,BUFFINGT-CLIFTYCR BUF-CLI
LINE,DEOK,DEOK,BUFFINGT,345 KV,BUF-PIE1,BUFFINGT-PIERCE 4563
LINE,DEOK,DEOK,BUFFINGT,69 KV,BUF-08L1,BUFFINGT-08LITTON
LINE,DEOK,DEOK,BUFFINGT,69 KV,BUF-08T1,BUFFINGT-08TP6763
LINE,DEOK,DEOK,BUFFINGT,69 KV,BUF-08V1,BUFFINGT-08VILLA1
LINE,DEOK,DEOK,BU_COLRN,69 KV,08C-08F1,08COLNRC-08FRFLD
LINE,DEOK,DEOK,BU_COLRN,69 KV,08C-08R1,08COLNRC-08RIVCIR
LINE,DEOK,DEOK,BU_JACKB,69 KV,08J-08T2,08JCKSBG-08T90645
LINE,DEOK,DEOK,BU_LAYHG,69 KV,08L-08R1,08LAYGRC-08ROSREC
LINE,DEOK,DEOK,BU_LAYHG,69 KV,08L-08T1,08LAYGRC-08T57674
LINE,DEOK,DEOK,BU_MILFD,69 KV,08M-08TG,BU_MILFD-TP9062-1
LINE,DEOK,DEOK,BU_OXFRD,69 KV,08O-08O1,08OXFORD-08OXFDRC
LINE,DEOK,DEOK,BU_ROSS,69 KV,08R-08T4,08ROSREC-08T57673
LINE,DEOK,DEOK,BU_TOLBT,69 KV,08T-08T5,08TLBTRC-08T90646
LINE,DEOK,DEOK,BU_WALEX,69 KV,BUWX-POS,BU_WALEX-POASTTWN BUWX-POS
LINE,DEOK,DEOK,CARLE_TP,69 KV,CATP-08C,CARLE_TP-08CRLISL CATP-08C
LINE,DEOK,DEOK,CARLE_TP,69 KV,CATP-CR2,CARLE_TP-08CRLISL CATP-CR2
LINE,DEOK,DEOK,CARLE_TP,69 KV,CATP-FRN,CARLE_TP-FRANKLAN CATP-FRN
LINE,DEOK,DEOK,CEDARVIL,138 KV,CED-08F1,CEDARVILLE-FORD_BAT
LINE,DEOK,DEOK,CHARLES,138 KV,08C-08R2,08CHRLES-08RCHEL1 8283
LINE,DEOK,DEOK,CHARLES,138 KV,08C-WEN2,08CHRLES-WENDCIN 2 1389
LINE,DEOK,DEOK,CHARLES,138 KV,08C-WEN3,08CHRLES-WENDCIN 3 1385
LINE,DEOK,DEOK,CHESTER1,69 KV,08C-08TA,08CHSTR1-08T4666
LINE,DEOK,DEOK,CLB_DEOK,138 KV,CLB-MAI,CLB_DEOK-MAINEVIL CLB-MAI
LINE,DEOK,DEOK,CLINTONC,138 KV,CLI-HIL,CLINTON-HILSBORO TIE
LINE,DEOK,DEOK,CLINTONC,138 KV,CLI-WAR,CLINTONC-08WARREN 2381
